date_time,predicted_power
2019-06-14 05:00:00,10.895785848469675
2019-06-14 05:15:00,13.101005241155129
2019-06-14 05:30:00,11.280080798658227
2019-06-14 05:45:00,10.667934009093301
2019-06-14 06:00:00,10.873004234533898
2019-06-14 06:15:00,8.264731621057875
2019-06-14 06:30:00,10.616499349771173
2019-06-14 06:45:00,11.430799724048038
2019-06-14 07:00:00,6.983973931118931
2019-06-14 07:15:00,8.603916536197996
2019-06-14 07:30:00,8.689976774534056
2019-06-14 07:45:00,8.048395201359016
2019-06-14 08:00:00,3.169927424773107
2019-06-14 08:15:00,5.12363191862328
2019-06-14 08:30:00,3.117593204236618
2019-06-14 08:45:00,4.3769564249387845
2019-06-14 09:00:00,1.1443100898090792
2019-06-14 09:15:00,1.013151613915054
2019-06-14 09:30:00,1.4435135510368617
2019-06-14 09:45:00,2.2573934856657996
2019-06-14 10:00:00,1.3025030562729527
2019-06-14 10:15:00,0.0
2019-06-14 10:30:00,0.03749578299764278
2019-06-14 10:45:00,0.19173468509163705
2019-06-14 11:00:00,0.0
2019-06-14 11:15:00,0.0
2019-06-14 11:30:00,0.0
2019-06-14 11:45:00,0.0
2019-06-14 12:00:00,0.0
2019-06-14 12:15:00,0.0
2019-06-14 12:30:00,0.0
2019-06-14 12:45:00,0.0
2019-06-14 13:00:00,0.0
2019-06-14 13:15:00,0.0
2019-06-14 13:30:00,0.0
2019-06-14 13:45:00,0.0
2019-06-14 14:00:00,0.0
2019-06-14 14:15:00,0.0
2019-06-14 14:30:00,0.0
2019-06-14 14:45:00,0.0
2019-06-14 15:00:00,0.0
2019-06-14 15:15:00,0.0
2019-06-14 15:30:00,0.0
2019-06-14 15:45:00,0.0
2019-06-14 16:00:00,0.0
2019-06-14 16:15:00,0.0
2019-06-14 16:30:00,0.0
2019-06-14 16:45:00,0.0
2019-06-14 17:00:00,0.0
2019-06-14 17:15:00,0.0
2019-06-14 17:30:00,0.0
2019-06-14 17:45:00,0.0
2019-06-14 18:00:00,0.0
2019-06-14 18:15:00,0.0
2019-06-14 18:30:00,0.0
2019-06-14 18:45:00,0.0
2019-06-14 19:00:00,0.0
2019-06-14 19:15:00,0.0
2019-06-14 19:30:00,0.0
2019-06-14 19:45:00,0.0
2019-06-14 20:00:00,0.0
2019-06-14 20:15:00,0.0
2019-06-14 20:30:00,0.0
2019-06-14 20:45:00,0.0
2019-06-14 21:00:00,0.0
2019-06-14 21:15:00,0.0
2019-06-14 21:30:00,0.0
2019-06-14 21:45:00,0.0
2019-06-14 22:00:00,0.6469144414283043
2019-06-14 22:15:00,0.8349128522629584
2019-06-14 22:30:00,0.1578540059972412
2019-06-14 22:45:00,0.6523648305559704
2019-06-14 23:00:00,3.5798700375570154
2019-06-14 23:15:00,2.461782423218831
2019-06-14 23:30:00,1.6897623831987796
2019-06-14 23:45:00,2.677432637994529
2019-06-15 00:00:00,6.161352793511591
2019-06-15 00:15:00,5.794117326840089
2019-06-15 00:30:00,3.8376412555107224
2019-06-15 00:45:00,5.24804807152446
2019-06-15 01:00:00,6.222198916272568
2019-06-15 01:15:00,10.969180012234764
2019-06-15 01:30:00,8.380386933843315
2019-06-15 01:45:00,7.499653102973566
2019-06-15 02:00:00,10.416419652875812
2019-06-15 02:15:00,8.447711139149828
2019-06-15 02:30:00,9.005690058546078
2019-06-15 02:45:00,10.672555826723077
2019-06-15 03:00:00,10.862905968112775
2019-06-15 03:15:00,13.162655428387708
2019-06-15 03:30:00,11.031646945876489
2019-06-15 03:45:00,11.73584920865302
2019-06-15 04:00:00,13.015630617013404
2019-06-15 04:15:00,14.428187955164296
2019-06-15 04:30:00,10.905823942928055
2019-06-15 04:45:00,12.809904113300778
2019-06-15 05:00:00,16.08428757342609
2019-06-15 05:15:00,11.400874089359037
2019-06-15 05:30:00,14.007126370494223
2019-06-15 05:45:00,11.332480282213309
2019-06-15 06:00:00,10.386567680934254
2019-06-15 06:15:00,11.896028477689683
2019-06-15 06:30:00,8.256569129968149
2019-06-15 06:45:00,12.267653787794703
2019-06-15 07:00:00,7.58339091690851
2019-06-15 07:15:00,6.175670196313422
2019-06-15 07:30:00,7.6032907539737185
2019-06-15 07:45:00,8.478076713765603
2019-06-15 08:00:00,2.4665579412744645
2019-06-15 08:15:00,5.950210944312747
2019-06-15 08:30:00,5.086391409961159
2019-06-15 08:45:00,2.8495181745528217
2019-06-15 09:00:00,1.0163421141321267
2019-06-15 09:15:00,1.7294711120885968
2019-06-15 09:30:00,0.44782445973729645
2019-06-15 09:45:00,1.2181340556712728
2019-06-15 10:00:00,0.0
2019-06-15 10:15:00,0.0
2019-06-15 10:30:00,0.5738387175580527
2019-06-15 10:45:00,0.18869933706885378
2019-06-15 11:00:00,0.0
2019-06-15 11:15:00,0.0
2019-06-15 11:30:00,0.0
2019-06-15 11:45:00,0.0
2019-06-15 12:00:00,0.0
2019-06-15 12:15:00,0.0
2019-06-15 12:30:00,0.0
2019-06-15 12:45:00,0.0
2019-06-15 13:00:00,0.0
2019-06-15 13:15:00,0.0
2019-06-15 13:30:00,0.0
2019-06-15 13:45:00,0.0
2019-06-15 14:00:00,0.0
2019-06-15 14:15:00,0.0
2019-06-15 14:30:00,0.0
2019-06-15 14:45:00,0.0
2019-06-15 15:00:00,0.0
2019-06-15 15:15:00,0.0
2019-06-15 15:30:00,0.0
2019-06-15 15:45:00,0.0
2019-06-15 16:00:00,0.0
2019-06-15 16:15:00,0.0
2019-06-15 16:30:00,0.0
2019-06-15 16:45:00,0.0
2019-06-15 17:00:00,0.0
2019-06-15 17:15:00,0.0
2019-06-15 17:30:00,0.0
2019-06-15 17:45:00,0.0
2019-06-15 18:00:00,0.0
2019-06-15 18:15:00,0.0
2019-06-15 18:30:00,0.0
2019-06-15 18:45:00,0.0
2019-06-15 19:00:00,0.0
2019-06-15 19:15:00,0.0
2019-06-15 19:30:00,0.0
2019-06-15 19:45:00,0.0
2019-06-15 20:00:00,0.0
2019-06-15 20:15:00,0.0
2019-06-15 20:30:00,0.0
2019-06-15 20:45:00,0.0
2019-06-15 21:00:00,0.0
2019-06-15 21:15:00,0.0
2019-06-15 21:30:00,0.0
2019-06-15 21:45:00,0.0
2019-06-15 22:00:00,0.10319083849475885
2019-06-15 22:15:00,0.626132899476425
2019-06-15 22:30:00,1.19893378578703
2019-06-15 22:45:00,0.588777080376009
2019-06-15 23:00:00,2.517942714252197
2019-06-15 23:15:00,2.025839803927815
2019-06-15 23:30:00,2.3991660202673892
2019-06-15 23:45:00,3.3469012096394923
2019-06-16 00:00:00,3.64469042099146
2019-06-16 00:15:00,5.696328356896432
2019-06-16 00:30:00,4.521046915512704
2019-06-16 00:45:00,4.4614819995387185
2019-06-16 01:00:00,9.496316227086098
2019-06-16 01:15:00,8.053842043892073
2019-06-16 01:30:00,9.930149387861993
2019-06-16 01:45:00,7.069241070292279
2019-06-16 02:00:00,12.062753874190046
2019-06-16 02:15:00,12.624346548995058
2019-06-16 02:30:00,13.471776449221199
2019-06-16 02:45:00,11.619754406780576
2019-06-16 03:00:00,13.329753786849873
2019-06-16 03:15:00,13.315647672025724
2019-06-16 03:30:00,11.948742746597011
2019-06-16 03:45:00,7.989715512784497
2019-06-16 04:00:00,13.312989050211602
2019-06-16 04:15:00,11.82211607763342
2019-06-16 04:30:00,12.24125270271336
2019-06-16 04:45:00,9.555863018058735
2019-06-16 05:00:00,12.75488793271663
2019-06-16 05:15:00,14.335643083293512
2019-06-16 05:30:00,12.613184597163388
2019-06-16 05:45:00,11.417408546945955
2019-06-16 06:00:00,8.529153551347715
2019-06-16 06:15:00,10.171231210354893
2019-06-16 06:30:00,10.234606670540828
2019-06-16 06:45:00,11.089080744868564
2019-06-16 07:00:00,7.559757308132404
2019-06-16 07:15:00,7.332110815365863
2019-06-16 07:30:00,6.507275870864415
2019-06-16 07:45:00,4.538066315777641
2019-06-16 08:00:00,4.863321987102752
2019-06-16 08:15:00,4.35885945796012
2019-06-16 08:30:00,5.1732030121683446
2019-06-16 08:45:00,4.0044381700959155
2019-06-16 09:00:00,0.48668728116828164
2019-06-16 09:15:00,1.3998113405678194
2019-06-16 09:30:00,1.4189230740358518
2019-06-16 09:45:00,1.0529984655076294
2019-06-16 10:00:00,0.6393738614896591
2019-06-16 10:15:00,0.35884402783493446
2019-06-16 10:30:00,0.34047079835701677
2019-06-16 10:45:00,0.6125266526009266
2019-06-16 11:00:00,0.0
2019-06-16 11:15:00,0.0
2019-06-16 11:30:00,0.0
2019-06-16 11:45:00,0.0
2019-06-16 12:00:00,0.0
2019-06-16 12:15:00,0.0
2019-06-16 12:30:00,0.0
2019-06-16 12:45:00,0.0
2019-06-16 13:00:00,0.0
2019-06-16 13:15:00,0.0
2019-06-16 13:30:00,0.0
2019-06-16 13:45:00,0.0
2019-06-16 14:00:00,0.0
2019-06-16 14:15:00,0.0
2019-06-16 14:30:00,0.0
2019-06-16 14:45:00,0.0
2019-06-16 15:00:00,0.0
2019-06-16 15:15:00,0.0
2019-06-16 15:30:00,0.0
2019-06-16 15:45:00,0.0
2019-06-16 16:00:00,0.0
2019-06-16 16:15:00,0.0
2019-06-16 16:30:00,0.0
2019-06-16 16:45:00,0.0
2019-06-16 17:00:00,0.0
2019-06-16 17:15:00,0.0
2019-06-16 17:30:00,0.0
2019-06-16 17:45:00,0.0
2019-06-16 18:00:00,0.0
2019-06-16 18:15:00,0.0
2019-06-16 18:30:00,0.0
2019-06-16 18:45:00,0.0
2019-06-16 19:00:00,0.0
2019-06-16 19:15:00,0.0
2019-06-16 19:30:00,0.0
2019-06-16 19:45:00,0.0
2019-06-16 20:00:00,0.0
2019-06-16 20:15:00,0.0
2019-06-16 20:30:00,0.0
2019-06-16 20:45:00,0.0
2019-06-16 21:00:00,0.0
2019-06-16 21:15:00,0.0
2019-06-16 21:30:00,0.0
2019-06-16 21:45:00,0.0
2019-06-16 22:00:00,0.19938653109361132
2019-06-16 22:15:00,0.8904543756861887
2019-06-16 22:30:00,0.26570477137122683
2019-06-16 22:45:00,0.003798358559908621
2019-06-16 23:00:00,1.596819253421104
2019-06-16 23:15:00,1.7890662668868884
2019-06-16 23:30:00,3.3809236642820153
2019-06-16 23:45:00,2.8288356764512734
2019-06-17 00:00:00,3.5709215180609952
2019-06-17 00:15:00,5.417965857647556
2019-06-17 00:30:00,4.3225756795770485
2019-06-17 00:45:00,4.753351241477257
2019-06-17 01:00:00,7.768835930523986
2019-06-17 01:15:00,10.158950533586701
2019-06-17 01:30:00,9.288381702403708
2019-06-17 01:45:00,8.8927395295814
2019-06-17 02:00:00,13.669406668937766
2019-06-17 02:15:00,7.742511486472772
2019-06-17 02:30:00,12.099858001121163
2019-06-17 02:45:00,12.508586900059157
2019-06-17 03:00:00,10.97324504460389
2019-06-17 03:15:00,13.57550174457077
2019-06-17 03:30:00,10.055180234260582
2019-06-17 03:45:00,11.335176552711701
2019-06-17 04:00:00,12.057225846994086
2019-06-17 04:15:00,10.627858177182016
2019-06-17 04:30:00,16.450228051700734
2019-06-17 04:45:00,12.162055206899192
2019-06-17 05:00:00,11.321422588040342
2019-06-17 05:15:00,13.674328671788931
2019-06-17 05:30:00,13.586974174274758
2019-06-17 05:45:00,12.23030787133877
2019-06-17 06:00:00,11.48081696921045
2019-06-17 06:15:00,9.84093848334203
2019-06-17 06:30:00,9.993916285432727
2019-06-17 06:45:00,10.14547308318207
2019-06-17 07:00:00,8.814792654582574
2019-06-17 07:15:00,6.575436889720276
2019-06-17 07:30:00,7.772414894802593
2019-06-17 07:45:00,6.735520322294031
2019-06-17 08:00:00,4.279768007556491
2019-06-17 08:15:00,3.4202027028115003
2019-06-17 08:30:00,2.6623896036342556
2019-06-17 08:45:00,4.6209535538042
2019-06-17 09:00:00,1.3551202968142397
2019-06-17 09:15:00,0.8300158687707107
2019-06-17 09:30:00,1.7066123761749696
2019-06-17 09:45:00,2.925080422006799
2019-06-17 10:00:00,0.03747266852331538
2019-06-17 10:15:00,0.0
2019-06-17 10:30:00,0.7157970729068986
2019-06-17 10:45:00,0.15855369739133215
2019-06-17 11:00:00,0.0
2019-06-17 11:15:00,0.0
2019-06-17 11:30:00,0.0
2019-06-17 11:45:00,0.0
2019-06-17 12:00:00,0.0
2019-06-17 12:15:00,0.0
2019-06-17 12:30:00,0.0
2019-06-17 12:45:00,0.0
2019-06-17 13:00:00,0.0
2019-06-17 13:15:00,0.0
2019-06-17 13:30:00,0.0
2019-06-17 13:45:00,0.0
2019-06-17 14:00:00,0.0
2019-06-17 14:15:00,0.0
2019-06-17 14:30:00,0.0
2019-06-17 14:45:00,0.0
2019-06-17 15:00:00,0.0
2019-06-17 15:15:00,0.0
2019-06-17 15:30:00,0.0
2019-06-17 15:45:00,0.0
2019-06-17 16:00:00,0.0
2019-06-17 16:15:00,0.0
2019-06-17 16:30:00,0.0
2019-06-17 16:45:00,0.0
2019-06-17 17:00:00,0.0
2019-06-17 17:15:00,0.0
2019-06-17 17:30:00,0.0
2019-06-17 17:45:00,0.0
2019-06-17 18:00:00,0.0
2019-06-17 18:15:00,0.0
2019-06-17 18:30:00,0.0
2019-06-17 18:45:00,0.0
2019-06-17 19:00:00,0.0
2019-06-17 19:15:00,0.0
2019-06-17 19:30:00,0.0
2019-06-17 19:45:00,0.0
2019-06-17 20:00:00,0.0
2019-06-17 20:15:00,0.0
2019-06-17 20:30:00,0.0
2019-06-17 20:45:00,0.0
2019-06-17 21:00:00,0.0
2019-06-17 21:15:00,0.0
2019-06-17 21:30:00,0.0
2019-06-17 21:45:00,0.0
2019-06-17 22:00:00,0.7638664464121673
2019-06-17 22:15:00,1.2348689828384853
2019-06-17 22:30:00,0.30627158466230614
2019-06-17 22:45:00,0.5067893874602949
2019-06-17 23:00:00,1.879652020534638
2019-06-17 23:15:00,2.8515428349267564
2019-06-17 23:30:00,2.0220500536783623
2019-06-17 23:45:00,2.374594946272308
2019-06-18 00:00:00,4.771853348737699
2019-06-18 00:15:00,4.240551670364261
2019-06-18 00:30:00,5.36714933346144
2019-06-18 00:45:00,4.527900731863308
2019-06-18 01:00:00,7.82995290342991
2019-06-18 01:15:00,9.069628366195351
2019-06-18 01:30:00,12.706407462586242
2019-06-18 01:45:00,10.305665283732306
2019-06-18 02:00:00,11.29571965894315
2019-06-18 02:15:00,10.83703377278643
2019-06-18 02:30:00,10.338260359646911
2019-06-18 02:45:00,11.10599455725529
2019-06-18 03:00:00,12.949878971717936
2019-06-18 03:15:00,11.6658470272256
2019-06-18 03:30:00,13.779466885205338
2019-06-18 03:45:00,11.280210975398042
2019-06-18 04:00:00,12.405101055225611
2019-06-18 04:15:00,12.778173745613778
2019-06-18 04:30:00,9.546217884118033
2019-06-18 04:45:00,13.47555316149212
2019-06-18 05:00:00,10.906678354751701
2019-06-18 05:15:00,11.917908045221296
2019-06-18 05:30:00,14.175920672377847
2019-06-18 05:45:00,14.085235065365744
2019-06-18 06:00:00,10.748101176513048
2019-06-18 06:15:00,9.937320797784228
2019-06-18 06:30:00,8.148291077685938
2019-06-18 06:45:00,8.443325612826452
2019-06-18 07:00:00,6.940251448897669
2019-06-18 07:15:00,6.540834658234661
2019-06-18 07:30:00,6.067775785246841
2019-06-18 07:45:00,7.740613719024038
2019-06-18 08:00:00,4.8225083528031725
2019-06-18 08:15:00,2.9651700310135887
2019-06-18 08:30:00,4.135601799653818
2019-06-18 08:45:00,5.874269371995258
2019-06-18 09:00:00,1.9079468684960914
2019-06-18 09:15:00,1.7369023635424887
2019-06-18 09:30:00,1.625366284189175
2019-06-18 09:45:00,0.7250970687147578
2019-06-18 10:00:00,0.8648175639938738
2019-06-18 10:15:00,0.21477776776307916
2019-06-18 10:30:00,0.0
2019-06-18 10:45:00,0.07468779937103359
2019-06-18 11:00:00,0.0
2019-06-18 11:15:00,0.0
2019-06-18 11:30:00,0.0
2019-06-18 11:45:00,0.0
2019-06-18 12:00:00,0.0
2019-06-18 12:15:00,0.0
2019-06-18 12:30:00,0.0
2019-06-18 12:45:00,0.0
2019-06-18 13:00:00,0.0
2019-06-18 13:15:00,0.0
2019-06-18 13:30:00,0.0
2019-06-18 13:45:00,0.0
2019-06-18 14:00:00,0.0
2019-06-18 14:15:00,0.0
2019-06-18 14:30:00,0.0
2019-06-18 14:45:00,0.0
2019-06-18 15:00:00,0.0
2019-06-18 15:15:00,0.0
2019-06-18 15:30:00,0.0
2019-06-18 15:45:00,0.0
2019-06-18 16:00:00,0.0
2019-06-18 16:15:00,0.0
2019-06-18 16:30:00,0.0
2019-06-18 16:45:00,0.0
2019-06-18 17:00:00,0.0
2019-06-18 17:15:00,0.0
2019-06-18 17:30:00,0.0
2019-06-18 17:45:00,0.0
2019-06-18 18:00:00,0.0
2019-06-18 18:15:00,0.0
2019-06-18 18:30:00,0.0
2019-06-18 18:45:00,0.0
2019-06-18 19:00:00,0.0
2019-06-18 19:15:00,0.0
2019-06-18 19:30:00,0.0
2019-06-18 19:45:00,0.0
2019-06-18 20:00:00,0.0
2019-06-18 20:15:00,0.0
2019-06-18 20:30:00,0.0
2019-06-18 20:45:00,0.0
2019-06-18 21:00:00,0.0
2019-06-18 21:15:00,0.0
2019-06-18 21:30:00,0.0
2019-06-18 21:45:00,0.0
2019-06-18 22:00:00,0.3938688847226767
2019-06-18 22:15:00,0.03640875627749235
2019-06-18 22:30:00,0.7828302763107757
2019-06-18 22:45:00,0.9139180861097649
2019-06-18 23:00:00,2.438564815377844
2019-06-18 23:15:00,2.1385309115737376
2019-06-18 23:30:00,1.8915759639111522
2019-06-18 23:45:00,1.3229127216712349
2019-06-19 00:00:00,5.988094517576857
2019-06-19 00:15:00,4.26745675840482
2019-06-19 00:30:00,5.068305096531197
2019-06-19 00:45:00,7.27746172299304
2019-06-19 01:00:00,7.797295142395598
2019-06-19 01:15:00,10.11893524946995
2019-06-19 01:30:00,9.678785951723022
2019-06-19 01:45:00,9.79459014618733
2019-06-19 02:00:00,11.055723587375555
2019-06-19 02:15:00,11.993918385384221
2019-06-19 02:30:00,9.251186095866622
2019-06-19 02:45:00,7.557326814635401
2019-06-19 03:00:00,10.690557990003946
2019-06-19 03:15:00,14.298497094988695
2019-06-19 03:30:00,12.475167984920049
2019-06-19 03:45:00,13.707492864228616
2019-06-19 04:00:00,11.668893444385114
2019-06-19 04:15:00,12.30310447082114
2019-06-19 04:30:00,12.228575443651705
2019-06-19 04:45:00,14.735081962272488
2019-06-19 05:00:00,11.041263566363007
2019-06-19 05:15:00,14.480874469814887
2019-06-19 05:30:00,10.624777072710787
2019-06-19 05:45:00,8.257482878020735
2019-06-19 06:00:00,9.26818390177279
2019-06-19 06:15:00,7.8015021474708455
2019-06-19 06:30:00,9.874028418644286
2019-06-19 06:45:00,12.01689005580068
2019-06-19 07:00:00,5.991509019478369
2019-06-19 07:15:00,6.941434358295833
2019-06-19 07:30:00,6.605114757004005
2019-06-19 07:45:00,7.862537384609194
2019-06-19 08:00:00,4.433154578739674
2019-06-19 08:15:00,4.578889152687056
2019-06-19 08:30:00,4.261647013232996
2019-06-19 08:45:00,4.873377559340199
2019-06-19 09:00:00,1.235152291382577
2019-06-19 09:15:00,1.1209982921761923
2019-06-19 09:30:00,0.8565674992883503
2019-06-19 09:45:00,0.5044903833923406
2019-06-19 10:00:00,0.24557416756533684
2019-06-19 10:15:00,0.14061557749663475
2019-06-19 10:30:00,0.0
2019-06-19 10:45:00,0.7356693637189371
2019-06-19 11:00:00,0.0
2019-06-19 11:15:00,0.0
2019-06-19 11:30:00,0.0
2019-06-19 11:45:00,0.0
2019-06-19 12:00:00,0.0
2019-06-19 12:15:00,0.0
2019-06-19 12:30:00,0.0
2019-06-19 12:45:00,0.0
2019-06-19 13:00:00,0.0
2019-06-19 13:15:00,0.0
2019-06-19 13:30:00,0.0
2019-06-19 13:45:00,0.0
2019-06-19 14:00:00,0.0
2019-06-19 14:15:00,0.0
2019-06-19 14:30:00,0.0
2019-06-19 14:45:00,0.0
2019-06-19 15:00:00,0.0
2019-06-19 15:15:00,0.0
2019-06-19 15:30:00,0.0
2019-06-19 15:45:00,0.0
2019-06-19 16:00:00,0.0
2019-06-19 16:15:00,0.0
2019-06-19 16:30:00,0.0
2019-06-19 16:45:00,0.0
2019-06-19 17:00:00,0.0
2019-06-19 17:15:00,0.0
2019-06-19 17:30:00,0.0
2019-06-19 17:45:00,0.0
2019-06-19 18:00:00,0.0
2019-06-19 18:15:00,0.0
2019-06-19 18:30:00,0.0
2019-06-19 18:45:00,0.0
2019-06-19 19:00:00,0.0
2019-06-19 19:15:00,0.0
2019-06-19 19:30:00,0.0
2019-06-19 19:45:00,0.0
2019-06-19 20:00:00,0.0
2019-06-19 20:15:00,0.0
2019-06-19 20:30:00,0.0
2019-06-19 20:45:00,0.0
2019-06-19 21:00:00,0.0
2019-06-19 21:15:00,0.0
2019-06-19 21:30:00,0.0
2019-06-19 21:45:00,0.0
2019-06-19 22:00:00,0.8062842336562165
2019-06-19 22:15:00,0.9834730258048248
2019-06-19 22:30:00,0.3654373733287526
2019-06-19 22:45:00,1.0041844825420052
2019-06-19 23:00:00,1.0891123203370205
2019-06-19 23:15:00,1.3099954345059117
2019-06-19 23:30:00,1.908064104927231
2019-06-19 23:45:00,1.5981389952671223
2019-06-20 00:00:00,5.1613105448053345
2019-06-20 00:15:00,4.691711937883423
2019-06-20 00:30:00,4.795452928673664
2019-06-20 00:45:00,4.378676521529561
2019-06-20 01:00:00,7.739430414115644
2019-06-20 01:15:00,9.243375104395307
2019-06-20 01:30:00,6.315519220283649
2019-06-20 01:45:00,9.564808758435095
2019-06-20 02:00:00,10.272041057066119
2019-06-20 02:15:00,13.042159810633384
2019-06-20 02:30:00,11.6395253506741
2019-06-20 02:45:00,12.340868611996413
2019-06-20 03:00:00,14.74632719855383
2019-06-20 03:15:00,16.13396508623974
2019-06-20 03:30:00,13.892727789091197
2019-06-20 03:45:00,14.260987943510615
2019-06-20 04:00:00,13.321607880072802
2019-06-20 04:15:00,13.173939499011139
2019-06-20 04:30:00,12.879552912109231
2019-06-20 04:45:00,13.007065797231595
2019-06-20 05:00:00,11.263972826935966
2019-06-20 05:15:00,11.116386791306574
2019-06-20 05:30:00,11.744504713046087
2019-06-20 05:45:00,11.886875922399897
2019-06-20 06:00:00,11.198129843371762
2019-06-20 06:15:00,11.60137692282125
2019-06-20 06:30:00,11.447240851808678
2019-06-20 06:45:00,10.233500260725439
2019-06-20 07:00:00,7.213998174943566
2019-06-20 07:15:00,6.688307344924689
2019-06-20 07:30:00,5.444919169124496
2019-06-20 07:45:00,4.5685318165574245
2019-06-20 08:00:00,4.596775798247398
2019-06-20 08:15:00,3.399817956584344
2019-06-20 08:30:00,4.954410941093453
2019-06-20 08:45:00,4.117313526301431
2019-06-20 09:00:00,1.2508243293675014
2019-06-20 09:15:00,2.152815658307861
2019-06-20 09:30:00,1.158099722370264
2019-06-20 09:45:00,0.9737748235526207
2019-06-20 10:00:00,0.0
2019-06-20 10:15:00,0.0014591171779638756
2019-06-20 10:30:00,0.7839194310295245
2019-06-20 10:45:00,0.18278834119842463
2019-06-20 11:00:00,0.0
2019-06-20 11:15:00,0.0
2019-06-20 11:30:00,0.0
2019-06-20 11:45:00,0.0
2019-06-20 12:00:00,0.0
2019-06-20 12:15:00,0.0
2019-06-20 12:30:00,0.0
2019-06-20 12:45:00,0.0
2019-06-20 13:00:00,0.0
2019-06-20 13:15:00,0.0
2019-06-20 13:30:00,0.0
2019-06-20 13:45:00,0.0
2019-06-20 14:00:00,0.0
2019-06-20 14:15:00,0.0
2019-06-20 14:30:00,0.0
2019-06-20 14:45:00,0.0
2019-06-20 15:00:00,0.0
2019-06-20 15:15:00,0.0
2019-06-20 15:30:00,0.0
2019-06-20 15:45:00,0.0
