date_time,power
2018-07-02 12:45:00,0.0
2018-07-02 13:00:00,0.0
2018-07-02 13:15:00,0.0
2018-07-02 13:30:00,0.0
2018-07-02 13:45:00,0.0
2018-07-02 14:00:00,0.0
2018-07-02 14:15:00,0.0
2018-07-02 14:30:00,0.0
2018-07-02 14:45:00,0.0
2018-07-02 15:00:00,0.0
2018-07-02 15:15:00,0.0
2018-07-02 15:30:00,0.0
2018-07-02 15:45:00,0.0
2018-07-02 16:00:00,0.0
2018-07-02 16:15:00,0.0
2018-07-02 16:30:00,0.0
2018-07-02 16:45:00,0.0
2018-07-02 17:00:00,0.0
2018-07-02 17:15:00,0.0
2018-07-02 17:30:00,0.0
2018-07-02 17:45:00,0.0
2018-07-02 18:00:00,0.0
2018-07-02 18:15:00,0.0
2018-07-02 18:30:00,0.0
2018-07-02 18:45:00,0.0
2018-07-02 19:00:00,0.0
2018-07-02 19:15:00,0.0
2018-07-02 19:30:00,0.0
2018-07-02 19:45:00,0.0
2018-07-02 20:00:00,0.0
2018-07-02 20:15:00,0.0
2018-07-02 20:30:00,0.0
2018-07-02 20:45:00,0.0
2018-07-02 21:00:00,0.0
2018-07-02 21:15:00,0.0
2018-07-02 21:30:00,0.0
2018-07-02 21:45:00,0.11199999999999999
2018-07-02 22:00:00,0.0
2018-07-02 22:15:00,0.0
2018-07-02 22:30:00,0.42
2018-07-02 22:45:00,1.4
2018-07-02 23:00:00,0.7448
2018-07-02 23:15:00,0.4984
2018-07-02 23:30:00,1.26
2018-07-02 23:45:00,0.9576
2018-07-03 00:00:00,0.9464
2018-07-03 00:15:00,0.9072
2018-07-03 00:30:00,1.6184
2018-07-03 00:45:00,1.3496
2018-07-03 01:00:00,1.4448
2018-07-03 01:15:00,1.1032
2018-07-03 01:30:00,1.8872
2018-07-03 01:45:00,3.7912
2018-07-03 02:00:00,3.4888
2018-07-03 02:15:00,2.2624
2018-07-03 02:30:00,4.4856
2018-07-03 02:45:00,6.2944
2018-07-03 03:00:00,9.6824
2018-07-03 03:15:00,20.764799
2018-07-03 03:30:00,19.863198999999998
2018-07-03 03:45:00,14.4816
2018-07-03 04:00:00,10.2032
2018-07-03 04:15:00,12.8464
2018-07-03 04:30:00,17.684798999999998
2018-07-03 04:45:00,17.3992
2018-07-03 05:00:00,13.7984
2018-07-03 05:15:00,13.804
2018-07-03 05:30:00,6.3616
2018-07-03 05:45:00,7.532
2018-07-03 06:00:00,10.5224
2018-07-03 06:15:00,10.5952
2018-07-03 06:30:00,9.4808
2018-07-03 06:45:00,6.3952
2018-07-03 07:00:00,5.5104
2018-07-03 07:15:00,6.0984
2018-07-03 07:30:00,11.4856
2018-07-03 07:45:00,12.1744
2018-07-03 08:00:00,5.236000000000001
2018-07-03 08:15:00,4.4408
2018-07-03 08:30:00,5.6448
2018-07-03 08:45:00,5.4544
2018-07-03 09:00:00,5.18
2018-07-03 09:15:00,2.772
2018-07-03 09:30:00,2.8560000000000003
2018-07-03 09:45:00,2.7216
2018-07-03 10:00:00,2.2792
2018-07-03 10:15:00,1.8368
2018-07-03 10:30:00,1.3664
2018-07-03 10:45:00,1.1144
2018-07-03 11:00:00,0.4648
2018-07-03 11:15:00,0.0
2018-07-03 11:30:00,0.0
2018-07-03 11:45:00,0.0
2018-07-03 12:00:00,0.0
2018-07-03 12:15:00,0.0
2018-07-03 12:30:00,0.0
2018-07-03 12:45:00,0.0
2018-07-03 13:00:00,0.0
2018-07-03 13:15:00,0.0
2018-07-03 13:30:00,0.0
2018-07-03 13:45:00,0.0
2018-07-03 14:00:00,0.0
2018-07-03 14:15:00,0.0
2018-07-03 14:30:00,0.0
2018-07-03 14:45:00,0.0
2018-07-03 15:00:00,0.0
2018-07-03 15:15:00,0.0
2018-07-03 15:30:00,0.0
2018-07-03 15:45:00,0.0
2018-07-03 16:00:00,0.0
2018-07-03 16:15:00,0.0
2018-07-03 16:30:00,0.0
2018-07-03 16:45:00,0.0
2018-07-03 17:00:00,0.0
2018-07-03 17:15:00,0.0
2018-07-03 17:30:00,0.0
2018-07-03 17:45:00,0.0
2018-07-03 18:00:00,0.0
2018-07-03 18:15:00,0.0
2018-07-03 18:30:00,0.0
2018-07-03 18:45:00,0.0
2018-07-03 19:00:00,0.0
2018-07-03 19:15:00,0.0
2018-07-03 19:30:00,0.0
2018-07-03 19:45:00,0.0
2018-07-03 20:00:00,0.0
2018-07-03 20:15:00,0.0
2018-07-03 20:30:00,0.0
2018-07-03 20:45:00,0.0
2018-07-03 21:00:00,0.0
2018-07-03 21:15:00,0.1288
2018-07-03 21:30:00,0.2352
2018-07-03 21:45:00,0.8176
2018-07-03 22:00:00,1.4056
2018-07-03 22:15:00,2.0104
2018-07-03 22:30:00,3.4384
2018-07-03 22:45:00,4.3568
2018-07-03 23:00:00,3.8864
2018-07-03 23:15:00,4.843999999999999
2018-07-03 23:30:00,7.42
2018-07-03 23:45:00,5.7624
2018-07-04 00:00:00,5.5048
2018-07-04 00:15:00,7.9464
2018-07-04 00:30:00,11.0264
2018-07-04 00:45:00,10.64
2018-07-04 01:00:00,10.7352
2018-07-04 01:15:00,10.6008
2018-07-04 01:30:00,11.9056
2018-07-04 01:45:00,12.9024
2018-07-04 02:00:00,11.6536
2018-07-04 02:15:00,17.9704
2018-07-04 02:30:00,13.5464
2018-07-04 02:45:00,19.152
2018-07-04 03:00:00,17.387999999999998
2018-07-04 03:15:00,18.3904
2018-07-04 03:30:00,13.776
2018-07-04 03:45:00,13.0032
2018-07-04 04:00:00,14.1288
2018-07-04 04:15:00,16.430401
2018-07-04 04:30:00,12.0736
2018-07-04 04:45:00,10.7408
2018-07-04 05:00:00,17.4104
2018-07-04 05:15:00,14.8288
2018-07-04 05:30:00,11.0152
2018-07-04 05:45:00,10.388
2018-07-04 06:00:00,3.0072
2018-07-04 06:15:00,4.3624
2018-07-04 06:30:00,10.975999999999999
2018-07-04 06:45:00,16.822399
2018-07-04 07:00:00,10.2144
2018-07-04 07:15:00,14.3472
2018-07-04 07:30:00,13.0592
2018-07-04 07:45:00,10.7352
2018-07-04 08:00:00,11.7376
2018-07-04 08:15:00,9.553599
2018-07-04 08:30:00,9.184
2018-07-04 08:45:00,7.5376
2018-07-04 09:00:00,3.5616
2018-07-04 09:15:00,3.7464
2018-07-04 09:30:00,3.388
2018-07-04 09:45:00,1.8312
2018-07-04 10:00:00,2.2176
2018-07-04 10:15:00,2.296
2018-07-04 10:30:00,1.876
2018-07-04 10:45:00,0.8848
2018-07-04 11:00:00,0.5992
2018-07-04 11:15:00,0.4592
2018-07-04 11:30:00,0.0
2018-07-04 11:45:00,0.0
2018-07-04 12:00:00,0.0
2018-07-04 12:15:00,0.0
2018-07-04 12:30:00,0.0
2018-07-04 12:45:00,0.0
2018-07-04 13:00:00,0.0
2018-07-04 13:15:00,0.0
2018-07-04 13:30:00,0.0
2018-07-04 13:45:00,0.0
2018-07-04 14:00:00,0.0
2018-07-04 14:15:00,0.0
2018-07-04 14:30:00,0.0
2018-07-04 14:45:00,0.0
2018-07-04 15:00:00,0.0
2018-07-04 15:15:00,0.0
2018-07-04 15:30:00,0.0
2018-07-04 15:45:00,0.0
2018-07-04 16:00:00,0.0
2018-07-04 16:15:00,0.0
2018-07-04 16:30:00,0.0
2018-07-04 16:45:00,0.0
2018-07-04 17:00:00,0.0
2018-07-04 17:15:00,0.0
2018-07-04 17:30:00,0.0
2018-07-04 17:45:00,0.0
2018-07-04 18:00:00,0.0
2018-07-04 18:15:00,0.0
2018-07-04 18:30:00,0.0
2018-07-04 18:45:00,0.0
2018-07-04 19:00:00,0.0
2018-07-04 19:15:00,0.0
2018-07-04 19:30:00,0.0
2018-07-04 19:45:00,0.0
2018-07-04 20:00:00,0.0
2018-07-04 20:15:00,0.0
2018-07-04 20:30:00,0.0
2018-07-04 20:45:00,0.0
2018-07-04 21:00:00,0.0
2018-07-04 21:15:00,0.1176
2018-07-04 21:30:00,0.616
2018-07-04 21:45:00,0.9856
2018-07-04 22:00:00,0.8624
2018-07-04 22:15:00,1.736
2018-07-04 22:30:00,2.4192
2018-07-04 22:45:00,3.4160000000000004
2018-07-04 23:00:00,4.3008
2018-07-04 23:15:00,5.2304
2018-07-04 23:30:00,6.2328
2018-07-04 23:45:00,7.4144
2018-07-05 00:00:00,8.7248
2018-07-05 00:15:00,10.0128
2018-07-05 00:30:00,11.368
2018-07-05 00:45:00,7.3472
2018-07-05 01:00:00,14.168
2018-07-05 01:15:00,13.5296
2018-07-05 01:30:00,13.8376
2018-07-05 01:45:00,15.9208
2018-07-05 02:00:00,17.253598999999998
2018-07-05 02:15:00,18.211201000000003
2018-07-05 02:30:00,18.4352
2018-07-05 02:45:00,12.7064
2018-07-05 03:00:00,18.681601
2018-07-05 03:15:00,18.205601
2018-07-05 03:30:00,20.0592
2018-07-05 03:45:00,20.367201
2018-07-05 04:00:00,4.4632
2018-07-05 04:15:00,1.6856
2018-07-05 04:30:00,2.1392
2018-07-05 04:45:00,3.3936
2018-07-05 05:00:00,15.3552
2018-07-05 05:15:00,16.6264
2018-07-05 05:30:00,18.732
2018-07-05 05:45:00,16.968
2018-07-05 06:00:00,11.1048
2018-07-05 06:15:00,18.132799
2018-07-05 06:30:00,14.728
2018-07-05 06:45:00,13.4176
2018-07-05 07:00:00,5.4656
2018-07-05 07:15:00,6.58
2018-07-05 07:30:00,7.7952
2018-07-05 07:45:00,7.1008
2018-07-05 08:00:00,0.1848
2018-07-05 08:15:00,0.0
2018-07-05 08:30:00,0.2128
2018-07-05 08:45:00,0.9520000000000001
2018-07-05 09:00:00,2.5368
2018-07-05 09:15:00,6.7704
2018-07-05 09:30:00,5.3032
2018-07-05 09:45:00,3.7296
2018-07-05 10:00:00,2.8224
2018-07-05 10:15:00,2.0552
2018-07-05 10:30:00,1.68
2018-07-05 10:45:00,0.6888
2018-07-05 11:00:00,0.4536
2018-07-05 11:15:00,0.3976
2018-07-05 11:30:00,0.1456
2018-07-05 11:45:00,0.0
2018-07-05 12:00:00,0.0
2018-07-05 12:15:00,0.0
2018-07-05 12:30:00,0.0
2018-07-05 12:45:00,0.0
2018-07-05 13:00:00,0.0
2018-07-05 13:15:00,0.0
2018-07-05 13:30:00,0.0
2018-07-05 13:45:00,0.0
2018-07-05 14:00:00,0.0
2018-07-05 14:15:00,0.0
2018-07-05 14:30:00,0.0
2018-07-05 14:45:00,0.0
2018-07-05 15:00:00,0.0
2018-07-05 15:15:00,0.0
2018-07-05 15:30:00,0.0
2018-07-05 15:45:00,0.0
2018-07-05 16:00:00,0.0
2018-07-05 16:15:00,0.0
2018-07-05 16:30:00,0.0
2018-07-05 16:45:00,0.0
2018-07-05 17:00:00,0.0
2018-07-05 17:15:00,0.0
2018-07-05 17:30:00,0.0
2018-07-05 17:45:00,0.0
2018-07-05 18:00:00,0.0
2018-07-05 18:15:00,0.0
2018-07-05 18:30:00,0.0
2018-07-05 18:45:00,0.0
2018-07-05 19:00:00,0.0
2018-07-05 19:15:00,0.0
2018-07-05 19:30:00,0.0
2018-07-05 19:45:00,0.0
2018-07-05 20:00:00,0.0
2018-07-05 20:15:00,0.0
2018-07-05 20:30:00,0.0
2018-07-05 20:45:00,0.0
2018-07-05 21:00:00,0.0
2018-07-05 21:15:00,0.0
2018-07-05 21:30:00,0.28
2018-07-05 21:45:00,0.7504
2018-07-05 22:00:00,1.2936
2018-07-05 22:15:00,1.7080000000000002
2018-07-05 22:30:00,2.4976
2018-07-05 22:45:00,2.9904
2018-07-05 23:00:00,3.696
2018-07-05 23:15:00,4.8552
2018-07-05 23:30:00,5.8744
2018-07-05 23:45:00,6.9048
2018-07-06 00:00:00,7.9856
2018-07-06 00:15:00,8.9432
2018-07-06 00:30:00,10.0856
2018-07-06 00:45:00,11.6144
2018-07-06 01:00:00,12.5272
2018-07-06 01:15:00,13.58
2018-07-06 01:30:00,14.924000000000001
2018-07-06 01:45:00,15.8256
2018-07-06 02:00:00,17.0296
2018-07-06 02:15:00,17.9928
2018-07-06 02:30:00,17.684798999999998
2018-07-06 02:45:00,19.3536
2018-07-06 03:00:00,19.986401
2018-07-06 03:15:00,17.948
2018-07-06 03:30:00,12.936
2018-07-06 03:45:00,15.036
2018-07-06 04:00:00,16.5816
2018-07-06 04:15:00,20.4792
2018-07-06 04:30:00,15.7136
2018-07-06 04:45:00,17.656799
2018-07-06 05:00:00,20.719998999999998
2018-07-06 05:15:00,20.837601
2018-07-06 05:30:00,20.417601
2018-07-06 05:45:00,19.6728
2018-07-06 06:00:00,19.7512
2018-07-06 06:15:00,12.2248
2018-07-06 06:30:00,15.8424
2018-07-06 06:45:00,11.8888
2018-07-06 07:00:00,7.7
2018-07-06 07:15:00,7.4816
2018-07-06 07:30:00,7.1456
2018-07-06 07:45:00,6.2104
2018-07-06 08:00:00,5.2416
2018-07-06 08:15:00,5.627999999999999
2018-07-06 08:30:00,5.2752
2018-07-06 08:45:00,4.928
2018-07-06 09:00:00,4.0936
2018-07-06 09:15:00,3.0352
2018-07-06 09:30:00,2.1336
2018-07-06 09:45:00,2.1056
2018-07-06 10:00:00,1.4056
2018-07-06 10:15:00,0.6608
2018-07-06 10:30:00,0.56
2018-07-06 10:45:00,0.56
2018-07-06 11:00:00,0.0
2018-07-06 11:15:00,0.0
2018-07-06 11:30:00,0.0
2018-07-06 11:45:00,0.0
2018-07-06 12:00:00,0.0
2018-07-06 12:15:00,0.0
2018-07-06 12:30:00,0.0
2018-07-06 12:45:00,0.0
2018-07-06 13:00:00,0.0
2018-07-06 13:15:00,0.0
2018-07-06 13:30:00,0.0
2018-07-06 13:45:00,0.0
2018-07-06 14:00:00,0.0
2018-07-06 14:15:00,0.0
2018-07-06 14:30:00,0.0
2018-07-06 14:45:00,0.0
2018-07-06 15:00:00,0.0
2018-07-06 15:15:00,0.0
2018-07-06 15:30:00,0.0
2018-07-06 15:45:00,0.0
2018-07-06 16:00:00,0.0
2018-07-06 16:15:00,0.0
2018-07-06 16:30:00,0.0
2018-07-06 16:45:00,0.0
2018-07-06 17:00:00,0.0
2018-07-06 17:15:00,0.0
2018-07-06 17:30:00,0.0
2018-07-06 17:45:00,0.0
2018-07-06 18:00:00,0.0
2018-07-06 18:15:00,0.0
2018-07-06 18:30:00,0.0
2018-07-06 18:45:00,0.0
2018-07-06 19:00:00,0.0
2018-07-06 19:15:00,0.0
2018-07-06 19:30:00,0.0
2018-07-06 19:45:00,0.0
2018-07-06 20:00:00,0.0
2018-07-06 20:15:00,0.0
2018-07-06 20:30:00,0.0
2018-07-06 20:45:00,0.0
2018-07-06 21:00:00,0.0
2018-07-06 21:15:00,0.0
2018-07-06 21:30:00,0.0
2018-07-06 21:45:00,0.0
2018-07-06 22:00:00,0.0
2018-07-06 22:15:00,0.0
2018-07-06 22:30:00,0.1456
2018-07-06 22:45:00,0.0
2018-07-06 23:00:00,0.4312
2018-07-06 23:15:00,0.7616
2018-07-06 23:30:00,0.5992
2018-07-06 23:45:00,0.5096
2018-07-07 00:00:00,0.308
2018-07-07 00:15:00,0.4536
2018-07-07 00:30:00,0.5096
2018-07-07 00:45:00,0.9128
2018-07-07 01:00:00,0.9352
2018-07-07 01:15:00,1.4896
2018-07-07 01:30:00,1.7528
2018-07-07 01:45:00,2.3072
2018-07-07 02:00:00,2.2232
2018-07-07 02:15:00,2.716
2018-07-07 02:30:00,3.4832
2018-07-07 02:45:00,3.0856
2018-07-07 03:00:00,2.9960000000000004
2018-07-07 03:15:00,2.128
2018-07-07 03:30:00,1.7528
2018-07-07 03:45:00,2.4304
2018-07-07 04:00:00,2.9456
2018-07-07 04:15:00,4.4576
2018-07-07 04:30:00,2.5704
2018-07-07 04:45:00,2.8504
2018-07-07 05:00:00,3.4104
2018-07-07 05:15:00,3.6344
2018-07-07 05:30:00,3.36
2018-07-07 05:45:00,4.3176
2018-07-07 06:00:00,4.2056
2018-07-07 06:15:00,2.1952
2018-07-07 06:30:00,2.2904
2018-07-07 06:45:00,3.3432
2018-07-07 07:00:00,1.6632
2018-07-07 07:15:00,1.6968
2018-07-07 07:30:00,2.1448
2018-07-07 07:45:00,1.0696
2018-07-07 08:00:00,0.8176
2018-07-07 08:15:00,0.8848
2018-07-07 08:30:00,0.4032
2018-07-07 08:45:00,0.308
2018-07-07 09:00:00,0.2576
2018-07-07 09:15:00,0.3472
2018-07-07 09:30:00,0.0
2018-07-07 09:45:00,0.1232
2018-07-07 10:00:00,0.2576
2018-07-07 10:15:00,0.1232
2018-07-07 10:30:00,0.0
2018-07-07 10:45:00,0.0
2018-07-07 11:00:00,0.0
2018-07-07 11:15:00,0.0
2018-07-07 11:30:00,0.0
2018-07-07 11:45:00,0.0
2018-07-07 12:00:00,0.0
2018-07-07 12:15:00,0.0
2018-07-07 12:30:00,0.0
2018-07-07 12:45:00,0.0
2018-07-07 13:00:00,0.0
2018-07-07 13:15:00,0.0
2018-07-07 13:30:00,0.0
2018-07-07 13:45:00,0.0
2018-07-07 14:00:00,0.0
2018-07-07 14:15:00,0.0
2018-07-07 14:30:00,0.0
2018-07-07 14:45:00,0.0
2018-07-07 15:00:00,0.0
2018-07-07 15:15:00,0.0
2018-07-07 15:30:00,0.0
2018-07-07 15:45:00,0.0
2018-07-07 16:00:00,0.0
2018-07-07 16:15:00,0.0
2018-07-07 16:30:00,0.0
2018-07-07 16:45:00,0.0
2018-07-07 17:00:00,0.0
2018-07-07 17:15:00,0.0
2018-07-07 17:30:00,0.0
2018-07-07 17:45:00,0.0
2018-07-07 18:00:00,0.0
2018-07-07 18:15:00,0.0
2018-07-07 18:30:00,0.0
2018-07-07 18:45:00,0.0
2018-07-07 19:00:00,0.0
2018-07-07 19:15:00,0.0
2018-07-07 19:30:00,0.0
2018-07-07 19:45:00,0.0
2018-07-07 20:00:00,0.0
2018-07-07 20:15:00,0.0
2018-07-07 20:30:00,0.0
2018-07-07 20:45:00,0.0
2018-07-07 21:00:00,0.0
2018-07-07 21:15:00,0.0
2018-07-07 21:30:00,0.0
2018-07-07 21:45:00,0.0
2018-07-07 22:00:00,0.5208
2018-07-07 22:15:00,0.8904
2018-07-07 22:30:00,0.5488
2018-07-07 22:45:00,1.7976
2018-07-07 23:00:00,1.5792
2018-07-07 23:15:00,3.9592
2018-07-07 23:30:00,2.3184
2018-07-07 23:45:00,2.6096
2018-07-08 00:00:00,4.0768
2018-07-08 00:15:00,4.732
2018-07-08 00:30:00,4.6424
2018-07-08 00:45:00,7.028
2018-07-08 01:00:00,6.2104
2018-07-08 01:15:00,10.192
2018-07-08 01:30:00,10.1752
2018-07-08 01:45:00,9.1952
2018-07-08 02:00:00,9.156
2018-07-08 02:15:00,9.4192
2018-07-08 02:30:00,8.6128
2018-07-08 02:45:00,12.6504
2018-07-08 03:00:00,9.116799
2018-07-08 03:15:00,11.3624
2018-07-08 03:30:00,16.2008
2018-07-08 03:45:00,19.056801
2018-07-08 04:00:00,15.9544
2018-07-08 04:15:00,18.8496
2018-07-08 04:30:00,18.143998999999997
2018-07-08 04:45:00,15.1424
2018-07-08 05:00:00,22.500799
2018-07-08 05:15:00,14.3472
2018-07-08 05:30:00,15.932
2018-07-08 05:45:00,14.532
2018-07-08 06:00:00,13.8376
2018-07-08 06:15:00,10.4048
2018-07-08 06:30:00,18.496799
2018-07-08 06:45:00,7.728
2018-07-08 07:00:00,10.8864
2018-07-08 07:15:00,9.2512
2018-07-08 07:30:00,15.064
2018-07-08 07:45:00,5.3984
2018-07-08 08:00:00,3.2704
2018-07-08 08:15:00,2.8616
2018-07-08 08:30:00,1.96
2018-07-08 08:45:00,1.2264
2018-07-08 09:00:00,0.9632
2018-07-08 09:15:00,0.8456
2018-07-08 09:30:00,0.728
2018-07-08 09:45:00,1.064
2018-07-08 10:00:00,1.2992
2018-07-08 10:15:00,1.0528
2018-07-08 10:30:00,0.784
2018-07-08 10:45:00,0.0
2018-07-08 11:00:00,0.0
2018-07-08 11:15:00,0.0
2018-07-08 11:30:00,0.0
2018-07-08 11:45:00,0.0
2018-07-08 12:00:00,0.0
2018-07-08 12:15:00,0.0
2018-07-08 12:30:00,0.0
2018-07-08 12:45:00,0.0
2018-07-08 13:00:00,0.0
2018-07-08 13:15:00,0.0
2018-07-08 13:30:00,0.0
2018-07-08 13:45:00,0.0
2018-07-08 14:00:00,0.0
2018-07-08 14:15:00,0.0
2018-07-08 14:30:00,0.0
2018-07-08 14:45:00,0.0
2018-07-08 15:00:00,0.0
2018-07-08 15:15:00,0.0
2018-07-08 15:30:00,0.0
2018-07-08 15:45:00,0.0
2018-07-08 16:00:00,0.0
2018-07-08 16:15:00,0.0
2018-07-08 16:30:00,0.0
2018-07-08 16:45:00,0.0
2018-07-08 17:00:00,0.0
2018-07-08 17:15:00,0.0
2018-07-08 17:30:00,0.0
2018-07-08 17:45:00,0.0
2018-07-08 18:00:00,0.0
2018-07-08 18:15:00,0.0
2018-07-08 18:30:00,0.0
2018-07-08 18:45:00,0.0
2018-07-08 19:00:00,0.0
2018-07-08 19:15:00,0.0
2018-07-08 19:30:00,0.0
2018-07-08 19:45:00,0.0
2018-07-08 20:00:00,0.0
2018-07-08 20:15:00,0.0
2018-07-08 20:30:00,0.0
2018-07-08 20:45:00,0.0
2018-07-08 21:00:00,0.0
2018-07-08 21:15:00,0.0
2018-07-08 21:30:00,0.0
2018-07-08 21:45:00,0.0
2018-07-08 22:00:00,0.9128
2018-07-08 22:15:00,1.2376
2018-07-08 22:30:00,1.2488
2018-07-08 22:45:00,1.5008
