date_time,power
2019-03-06 00:30:00,11.159310000000001
2019-03-06 00:45:00,13.45597
2019-03-06 01:00:00,15.62969
2019-03-06 01:15:00,17.525379
2019-03-06 01:30:00,19.722058999999998
2019-03-06 01:45:00,21.619061
2019-03-06 02:00:00,23.23781
2019-03-06 02:15:00,24.754189999999998
2019-03-06 02:30:00,26.03956
2019-03-06 02:45:00,27.168309999999998
2019-03-06 03:00:00,28.008751
2019-03-06 03:15:00,28.74288
2019-03-06 03:30:00,29.281878999999996
2019-03-06 03:45:00,29.819129999999998
2019-03-06 04:00:00,30.26363
2019-03-06 04:15:00,30.41325
2019-03-06 04:30:00,30.44825
2019-03-06 04:45:00,30.39925
2019-03-06 05:00:00,30.280251
2019-03-06 05:15:00,29.734249
2019-03-06 05:30:00,29.252131
2019-03-06 05:45:00,28.519309999999997
2019-03-06 06:00:00,27.689809999999998
2019-03-06 06:15:00,26.988501
2019-03-06 06:30:00,25.55744
2019-03-06 06:45:00,24.11413
2019-03-06 07:00:00,22.39781
2019-03-06 07:15:00,21.191629000000002
2019-03-06 07:30:00,19.995939
2019-03-06 07:45:00,18.399059
2019-03-06 08:00:00,16.63113
2019-03-06 08:15:00,14.534629999999998
2019-03-06 08:30:00,12.23906
2019-03-06 08:45:00,10.084810000000001
2019-03-06 09:00:00,7.856407000000001
2019-03-06 09:15:00,5.754328
2019-03-06 09:30:00,3.7040940000000004
2019-03-06 09:45:00,1.9420080000000002
2019-03-06 10:00:00,0.6999449999999999
2019-03-06 10:15:00,0.096187
2019-03-06 10:30:00,0.0
2019-03-06 10:45:00,0.0
2019-03-06 11:00:00,0.0
2019-03-06 11:15:00,0.0
2019-03-06 11:30:00,0.0
2019-03-06 11:45:00,0.0
2019-03-06 12:00:00,0.0
2019-03-06 12:15:00,0.0
2019-03-06 12:30:00,0.0
2019-03-06 12:45:00,0.0
2019-03-06 13:00:00,0.0
2019-03-06 13:15:00,0.0
2019-03-06 13:30:00,0.0
2019-03-06 13:45:00,0.0
2019-03-06 14:00:00,0.0
2019-03-06 14:15:00,0.0
2019-03-06 14:30:00,0.0
2019-03-06 14:45:00,0.0
2019-03-06 15:00:00,0.0
2019-03-06 15:15:00,0.0
2019-03-06 15:30:00,0.0
2019-03-06 15:45:00,0.0
2019-03-06 16:00:00,0.0
2019-03-06 16:15:00,0.0
2019-03-06 16:30:00,0.0
2019-03-06 16:45:00,0.0
2019-03-06 17:00:00,0.0
2019-03-06 17:15:00,0.0
2019-03-06 17:30:00,0.0
2019-03-06 17:45:00,0.0
2019-03-06 18:00:00,0.0
2019-03-06 18:15:00,0.0
2019-03-06 18:30:00,0.0
2019-03-06 18:45:00,0.0
2019-03-06 19:00:00,0.0
2019-03-06 19:15:00,0.0
2019-03-06 19:30:00,0.0
2019-03-06 19:45:00,0.0
2019-03-06 20:00:00,0.0
2019-03-06 20:15:00,0.0
2019-03-06 20:30:00,0.0
2019-03-06 20:45:00,0.0
2019-03-06 21:00:00,0.0
2019-03-06 21:15:00,0.0
2019-03-06 21:30:00,0.0
2019-03-06 21:45:00,0.0
2019-03-06 22:00:00,0.0
2019-03-06 22:15:00,0.0
2019-03-06 22:30:00,0.0
2019-03-06 22:45:00,0.0
2019-03-06 23:00:00,0.304589
2019-03-06 23:15:00,1.017434
2019-03-06 23:30:00,2.419266
2019-03-06 23:45:00,4.297016
2019-03-07 00:00:00,6.503547
2019-03-07 00:15:00,8.722876
2019-03-07 00:30:00,10.97141
2019-03-07 00:45:00,13.11319
2019-03-07 01:00:00,15.084129999999998
2019-03-07 01:15:00,17.023121
2019-03-07 01:30:00,18.0215
2019-03-07 01:45:00,20.34025
2019-03-07 02:00:00,21.59194
2019-03-07 02:15:00,22.848881
2019-03-07 02:30:00,24.334629
2019-03-07 02:45:00,25.682131
2019-03-07 03:00:00,26.654249
2019-03-07 03:15:00,27.18494
2019-03-07 03:30:00,27.845131
2019-03-07 03:45:00,28.261629
2019-03-07 04:00:00,28.639190999999997
2019-03-07 04:15:00,28.924878999999997
2019-03-07 04:30:00,29.113879999999998
2019-03-07 04:45:00,28.73325
2019-03-07 05:00:00,28.594998999999998
2019-03-07 05:15:00,28.326811
2019-03-07 05:30:00,27.908559999999998
2019-03-07 05:45:00,27.356001000000003
2019-03-07 06:00:00,26.497190000000003
2019-03-07 06:15:00,25.569691
2019-03-07 06:30:00,24.803631
2019-03-07 06:45:00,23.495060000000002
2019-03-07 07:00:00,21.807619
2019-03-07 07:15:00,20.345501000000002
2019-03-07 07:30:00,18.70969
2019-03-07 07:45:00,17.05813
2019-03-07 08:00:00,15.26569
2019-03-07 08:15:00,13.31006
2019-03-07 08:30:00,11.228439999999999
2019-03-07 08:45:00,9.1315
2019-03-07 09:00:00,7.023188
2019-03-07 09:15:00,5.038688
2019-03-07 09:30:00,3.1490709999999997
2019-03-07 09:45:00,1.6046129999999998
2019-03-07 10:00:00,0.474004
2019-03-07 10:15:00,0.029498000000000003
2019-03-07 10:30:00,0.0
2019-03-07 10:45:00,0.0
2019-03-07 11:00:00,0.0
2019-03-07 11:15:00,0.0
2019-03-07 11:30:00,0.0
2019-03-07 11:45:00,0.0
2019-03-07 12:00:00,0.0
2019-03-07 12:15:00,0.0
2019-03-07 12:30:00,0.0
2019-03-07 12:45:00,0.0
2019-03-07 13:00:00,0.0
2019-03-07 13:15:00,0.0
2019-03-07 13:30:00,0.0
2019-03-07 13:45:00,0.0
2019-03-07 14:00:00,0.0
2019-03-07 14:15:00,0.0
2019-03-07 14:30:00,0.0
2019-03-07 14:45:00,0.0
2019-03-07 15:00:00,0.0
2019-03-07 15:15:00,0.0
2019-03-07 15:30:00,0.0
2019-03-07 15:45:00,0.0
2019-03-07 16:00:00,0.0
2019-03-07 16:15:00,0.0
2019-03-07 16:30:00,0.0
2019-03-07 16:45:00,0.0
2019-03-07 17:00:00,0.0
2019-03-07 17:15:00,0.0
2019-03-07 17:30:00,0.0
2019-03-07 17:45:00,0.0
2019-03-07 18:00:00,0.0
2019-03-07 18:15:00,0.0
2019-03-07 18:30:00,0.0
2019-03-07 18:45:00,0.0
2019-03-07 19:00:00,0.0
2019-03-07 19:15:00,0.0
2019-03-07 19:30:00,0.0
2019-03-07 19:45:00,0.0
2019-03-07 20:00:00,0.0
2019-03-07 20:15:00,0.0
2019-03-07 20:30:00,0.0
2019-03-07 20:45:00,0.0
2019-03-07 21:00:00,0.0
2019-03-07 21:15:00,0.0
2019-03-07 21:30:00,0.0
2019-03-07 21:45:00,0.0
2019-03-07 22:00:00,0.0
2019-03-07 22:15:00,0.0
2019-03-07 22:30:00,0.0
2019-03-07 22:45:00,0.0
2019-03-07 23:00:00,0.250961
2019-03-07 23:15:00,0.9258049999999999
2019-03-07 23:30:00,2.105524
2019-03-07 23:45:00,2.485383
2019-03-08 00:00:00,3.7224690000000002
2019-03-08 00:15:00,6.171375
2019-03-08 00:30:00,7.97475
2019-03-08 00:45:00,8.202688
2019-03-08 01:00:00,8.160469
2019-03-08 01:15:00,10.41797
2019-03-08 01:30:00,11.85144
2019-03-08 01:45:00,15.602129999999999
2019-03-08 02:00:00,14.17653
2019-03-08 02:15:00,12.04941
2019-03-08 02:30:00,14.847439999999999
2019-03-08 02:45:00,17.607189
2019-03-08 03:00:00,15.663379999999998
2019-03-08 03:15:00,15.47831
2019-03-08 03:30:00,16.659129999999998
2019-03-08 03:45:00,20.957121
2019-03-08 04:00:00,25.89563
2019-03-08 04:15:00,25.076191
2019-03-08 04:30:00,26.995501
2019-03-08 04:45:00,24.416439
2019-03-08 05:00:00,25.02981
2019-03-08 05:15:00,23.36075
2019-03-08 05:30:00,19.755751
2019-03-08 05:45:00,23.161248999999998
2019-03-08 06:00:00,21.168871
2019-03-08 06:15:00,14.412560000000001
2019-03-08 06:30:00,20.518310999999997
2019-03-08 06:45:00,13.930660000000001
2019-03-08 07:00:00,14.35219
2019-03-08 07:15:00,13.47981
2019-03-08 07:30:00,13.476529999999999
2019-03-08 07:45:00,7.482781
2019-03-08 08:00:00,10.57634
2019-03-08 08:15:00,9.273907000000001
2019-03-08 08:30:00,6.6875160000000005
2019-03-08 08:45:00,6.142391
2019-03-08 09:00:00,3.4332269999999996
2019-03-08 09:15:00,1.223113
2019-03-08 09:30:00,0.843691
2019-03-08 09:45:00,0.806504
2019-03-08 10:00:00,0.44983199999999995
2019-03-08 10:15:00,0.004264
2019-03-08 10:30:00,0.0
2019-03-08 10:45:00,0.0
2019-03-08 11:00:00,0.0
2019-03-08 11:15:00,0.0
2019-03-08 11:30:00,0.0
2019-03-08 11:45:00,0.0
2019-03-08 12:00:00,0.0
2019-03-08 12:15:00,0.0
2019-03-08 12:30:00,0.0
2019-03-08 12:45:00,0.0
2019-03-08 13:00:00,0.0
2019-03-08 13:15:00,0.0
2019-03-08 13:30:00,0.0
2019-03-08 13:45:00,0.0
2019-03-08 14:00:00,0.0
2019-03-08 14:15:00,0.0
2019-03-08 14:30:00,0.0
2019-03-08 14:45:00,0.0
2019-03-08 15:00:00,0.0
2019-03-08 15:15:00,0.0
2019-03-08 15:30:00,0.0
2019-03-08 15:45:00,0.0
2019-03-08 16:00:00,0.0
2019-03-08 16:15:00,0.0
2019-03-08 16:30:00,0.0
2019-03-08 16:45:00,0.0
2019-03-08 17:00:00,0.0
2019-03-08 17:15:00,0.0
2019-03-08 17:30:00,0.0
2019-03-08 17:45:00,0.0
2019-03-08 18:00:00,0.0
2019-03-08 18:15:00,0.0
2019-03-08 18:30:00,0.0
2019-03-08 18:45:00,0.0
2019-03-08 19:00:00,0.0
2019-03-08 19:15:00,0.0
2019-03-08 19:30:00,0.0
2019-03-08 19:45:00,0.0
2019-03-08 20:00:00,0.0
2019-03-08 20:15:00,0.0
2019-03-08 20:30:00,0.0
2019-03-08 20:45:00,0.0
2019-03-08 21:00:00,0.0
2019-03-08 21:15:00,0.0
2019-03-08 21:30:00,0.0
2019-03-08 21:45:00,0.0
2019-03-08 22:00:00,0.0
2019-03-08 22:15:00,0.0
2019-03-08 22:30:00,0.0
2019-03-08 22:45:00,0.0
2019-03-08 23:00:00,0.18728399999999998
2019-03-08 23:15:00,0.6235470000000001
2019-03-08 23:30:00,1.33525
2019-03-08 23:45:00,2.214844
2019-03-09 00:00:00,2.863602
2019-03-09 00:15:00,3.7267339999999995
2019-03-09 00:30:00,4.554703
2019-03-09 00:45:00,5.45311
2019-03-09 01:00:00,6.000094
2019-03-09 01:15:00,7.703719
2019-03-09 01:30:00,8.220844
2019-03-09 01:45:00,11.12256
2019-03-09 02:00:00,12.77413
2019-03-09 02:15:00,12.68422
2019-03-09 02:30:00,15.16988
2019-03-09 02:45:00,17.143881
2019-03-09 03:00:00,18.00181
2019-03-09 03:15:00,13.512189999999999
2019-03-09 03:30:00,7.259875
2019-03-09 03:45:00,10.763160000000001
2019-03-09 04:00:00,15.616129999999998
2019-03-09 04:15:00,19.32131
2019-03-09 04:30:00,19.84325
2019-03-09 04:45:00,17.86269
2019-03-09 05:00:00,17.28475
2019-03-09 05:15:00,10.845410000000001
2019-03-09 05:30:00,16.87394
2019-03-09 05:45:00,18.649309
2019-03-09 06:00:00,18.48613
2019-03-09 06:15:00,6.33675
2019-03-09 06:30:00,4.430781
2019-03-09 06:45:00,6.5914850000000005
2019-03-09 07:00:00,13.62616
2019-03-09 07:15:00,14.107629999999999
2019-03-09 07:30:00,11.23916
2019-03-09 07:45:00,8.054812
2019-03-09 08:00:00,5.16436
2019-03-09 08:15:00,5.597594
2019-03-09 08:30:00,3.491633
2019-03-09 08:45:00,4.6463589999999995
2019-03-09 09:00:00,4.688797
2019-03-09 09:15:00,3.102641
2019-03-09 09:30:00,2.157367
2019-03-09 09:45:00,1.111961
2019-03-09 10:00:00,0.47223999999999994
2019-03-09 10:15:00,0.06565599999999999
2019-03-09 10:30:00,0.0
2019-03-09 10:45:00,0.0
2019-03-09 11:00:00,0.0
2019-03-09 11:15:00,0.0
2019-03-09 11:30:00,0.0
2019-03-09 11:45:00,0.0
2019-03-09 12:00:00,0.0
2019-03-09 12:15:00,0.0
2019-03-09 12:30:00,0.0
2019-03-09 12:45:00,0.0
2019-03-09 13:00:00,0.0
2019-03-09 13:15:00,0.0
2019-03-09 13:30:00,0.0
2019-03-09 13:45:00,0.0
2019-03-09 14:00:00,0.0
2019-03-09 14:15:00,0.0
2019-03-09 14:30:00,0.0
2019-03-09 14:45:00,0.0
2019-03-09 15:00:00,0.0
2019-03-09 15:15:00,0.0
2019-03-09 15:30:00,0.0
2019-03-09 15:45:00,0.0
2019-03-09 16:00:00,0.0
2019-03-09 16:15:00,0.0
2019-03-09 16:30:00,0.0
2019-03-09 16:45:00,0.0
2019-03-09 17:00:00,0.0
2019-03-09 17:15:00,0.0
2019-03-09 17:30:00,0.0
2019-03-09 17:45:00,0.0
2019-03-09 18:00:00,0.0
2019-03-09 18:15:00,0.0
2019-03-09 18:30:00,0.0
2019-03-09 18:45:00,0.0
2019-03-09 19:00:00,0.0
2019-03-09 19:15:00,0.0
2019-03-09 19:30:00,0.0
2019-03-09 19:45:00,0.0
2019-03-09 20:00:00,0.0
2019-03-09 20:15:00,0.0
2019-03-09 20:30:00,0.0
2019-03-09 20:45:00,0.0
2019-03-09 21:00:00,0.0
2019-03-09 21:15:00,0.0
2019-03-09 21:30:00,0.0
2019-03-09 21:45:00,0.0
2019-03-09 22:00:00,0.0
2019-03-09 22:15:00,0.0
2019-03-09 22:30:00,0.0
2019-03-09 22:45:00,0.0
2019-03-09 23:00:00,0.230433
2019-03-09 23:15:00,0.728301
2019-03-09 23:30:00,1.6235899999999999
2019-03-09 23:45:00,2.51918
2019-03-10 00:00:00,3.330742
2019-03-10 00:15:00,4.690766
2019-03-10 00:30:00,4.514781
2019-03-10 00:45:00,7.637438
2019-03-10 01:00:00,6.561516
2019-03-10 01:15:00,4.697875
2019-03-10 01:30:00,11.65456
2019-03-10 01:45:00,7.919188
2019-03-10 02:00:00,14.94938
2019-03-10 02:15:00,16.2295
2019-03-10 02:30:00,15.47175
2019-03-10 02:45:00,16.789499
2019-03-10 03:00:00,16.158621
2019-03-10 03:15:00,17.789631
2019-03-10 03:30:00,15.67738
2019-03-10 03:45:00,13.8705
2019-03-10 04:00:00,15.939879999999999
2019-03-10 04:15:00,11.496839999999999
2019-03-10 04:30:00,10.36547
2019-03-10 04:45:00,11.375
2019-03-10 05:00:00,10.16794
2019-03-10 05:15:00,5.947156
2019-03-10 05:30:00,3.668
2019-03-10 05:45:00,5.821594
2019-03-10 06:00:00,4.017125
2019-03-10 06:15:00,3.5249379999999997
2019-03-10 06:30:00,4.609938
2019-03-10 06:45:00,5.483407
2019-03-10 07:00:00,5.4653599999999996
2019-03-10 07:15:00,5.0885620000000005
2019-03-10 07:30:00,8.232219
2019-03-10 07:45:00,5.761108999999999
2019-03-10 08:00:00,4.386375
2019-03-10 08:15:00,8.683719
2019-03-10 08:30:00,3.5539769999999997
2019-03-10 08:45:00,2.4585310000000002
2019-03-10 09:00:00,2.332422
2019-03-10 09:15:00,1.8765470000000002
2019-03-10 09:30:00,0.861451
2019-03-10 09:45:00,0.396095
2019-03-10 10:00:00,0.134747
2019-03-10 10:15:00,0.000993
2019-03-10 10:30:00,0.0
2019-03-10 10:45:00,0.0
2019-03-10 11:00:00,0.0
2019-03-10 11:15:00,0.0
2019-03-10 11:30:00,0.0
2019-03-10 11:45:00,0.0
2019-03-10 12:00:00,0.0
2019-03-10 12:15:00,0.0
2019-03-10 12:30:00,0.0
2019-03-10 12:45:00,0.0
2019-03-10 13:00:00,0.0
2019-03-10 13:15:00,0.0
2019-03-10 13:30:00,0.0
2019-03-10 13:45:00,0.0
2019-03-10 14:00:00,0.0
2019-03-10 14:15:00,0.0
2019-03-10 14:30:00,0.0
2019-03-10 14:45:00,0.0
2019-03-10 15:00:00,0.0
2019-03-10 15:15:00,0.0
2019-03-10 15:30:00,0.0
2019-03-10 15:45:00,0.0
2019-03-10 16:00:00,0.0
2019-03-10 16:15:00,0.0
2019-03-10 16:30:00,0.0
2019-03-10 16:45:00,0.0
2019-03-10 17:00:00,0.0
2019-03-10 17:15:00,0.0
2019-03-10 17:30:00,0.0
2019-03-10 17:45:00,0.0
2019-03-10 18:00:00,0.0
2019-03-10 18:15:00,0.0
2019-03-10 18:30:00,0.0
2019-03-10 18:45:00,0.0
2019-03-10 19:00:00,0.0
2019-03-10 19:15:00,0.0
2019-03-10 19:30:00,0.0
2019-03-10 19:45:00,0.0
2019-03-10 20:00:00,0.0
2019-03-10 20:15:00,0.0
2019-03-10 20:30:00,0.0
2019-03-10 20:45:00,0.0
2019-03-10 21:00:00,0.0
2019-03-10 21:15:00,0.0
2019-03-10 21:30:00,0.0
2019-03-10 21:45:00,0.0
2019-03-10 22:00:00,0.0
2019-03-10 22:15:00,0.0
2019-03-10 22:30:00,0.0
2019-03-10 22:45:00,0.034895999999999996
2019-03-10 23:00:00,0.46537700000000004
2019-03-10 23:15:00,1.392344
2019-03-10 23:30:00,2.931633
2019-03-10 23:45:00,4.829016
2019-03-11 00:00:00,6.911297
2019-03-11 00:15:00,9.847469
2019-03-11 00:30:00,10.082189999999999
2019-03-11 00:45:00,9.863
2019-03-11 01:00:00,13.838560000000001
2019-03-11 01:15:00,17.700371
2019-03-11 01:30:00,15.73075
2019-03-11 01:45:00,18.73156
2019-03-11 02:00:00,21.431379
2019-03-11 02:15:00,22.010189
2019-03-11 02:30:00,24.295691
2019-03-11 02:45:00,25.282249
2019-03-11 03:00:00,21.598499
2019-03-11 03:15:00,25.508869
2019-03-11 03:30:00,22.743879
2019-03-11 03:45:00,16.842879999999997
2019-03-11 04:00:00,19.999879999999997
2019-03-11 04:15:00,12.80584
2019-03-11 04:30:00,12.70894
2019-03-11 04:45:00,13.058060000000001
2019-03-11 05:00:00,15.71981
2019-03-11 05:15:00,17.815439
2019-03-11 05:30:00,22.481371
2019-03-11 05:45:00,21.139560999999997
2019-03-11 06:00:00,15.387310000000001
2019-03-11 06:15:00,24.050248999999997
2019-03-11 06:30:00,19.7715
2019-03-11 06:45:00,16.921631
2019-03-11 07:00:00,22.240748999999997
2019-03-11 07:15:00,14.01619
2019-03-11 07:30:00,3.919344
2019-03-11 07:45:00,17.431749
2019-03-11 08:00:00,14.34125
2019-03-11 08:15:00,13.19609
2019-03-11 08:30:00,11.434280000000001
2019-03-11 08:45:00,9.590438
2019-03-11 09:00:00,4.9780940000000005
2019-03-11 09:15:00,1.8336169999999998
2019-03-11 09:30:00,1.360871
2019-03-11 09:45:00,1.5025389999999998
2019-03-11 10:00:00,0.775564
2019-03-11 10:15:00,0.217831
2019-03-11 10:30:00,0.0
2019-03-11 10:45:00,0.0
2019-03-11 11:00:00,0.0
2019-03-11 11:15:00,0.0
2019-03-11 11:30:00,0.0
2019-03-11 11:45:00,0.0
2019-03-11 12:00:00,0.0
2019-03-11 12:15:00,0.0
2019-03-11 12:30:00,0.0
2019-03-11 12:45:00,0.0
2019-03-11 13:00:00,0.0
2019-03-11 13:15:00,0.0
2019-03-11 13:30:00,0.0
2019-03-11 13:45:00,0.0
2019-03-11 14:00:00,0.0
2019-03-11 14:15:00,0.0
2019-03-11 14:30:00,0.0
2019-03-11 14:45:00,0.0
2019-03-11 15:00:00,0.0
2019-03-11 15:15:00,0.0
2019-03-11 15:30:00,0.0
2019-03-11 15:45:00,0.0
2019-03-11 16:00:00,0.0
2019-03-11 16:15:00,0.0
2019-03-11 16:30:00,0.0
2019-03-11 16:45:00,0.0
2019-03-11 17:00:00,0.0
2019-03-11 17:15:00,0.0
2019-03-11 17:30:00,0.0
2019-03-11 17:45:00,0.0
2019-03-11 18:00:00,0.0
2019-03-11 18:15:00,0.0
2019-03-11 18:30:00,0.0
2019-03-11 18:45:00,0.0
2019-03-11 19:00:00,0.0
2019-03-11 19:15:00,0.0
2019-03-11 19:30:00,0.0
2019-03-11 19:45:00,0.0
2019-03-11 20:00:00,0.0
2019-03-11 20:15:00,0.0
2019-03-11 20:30:00,0.0
2019-03-11 20:45:00,0.0
2019-03-11 21:00:00,0.0
2019-03-11 21:15:00,0.0
2019-03-11 21:30:00,0.0
2019-03-11 21:45:00,0.0
2019-03-11 22:00:00,0.0
2019-03-11 22:15:00,0.0
2019-03-11 22:30:00,0.0
2019-03-11 22:45:00,0.08607000000000001
2019-03-11 23:00:00,0.510781
2019-03-11 23:15:00,1.5468629999999999
2019-03-11 23:30:00,3.204086
2019-03-11 23:45:00,5.183609
2019-03-12 00:00:00,7.363125
2019-03-12 00:15:00,9.575782
2019-03-12 00:30:00,11.725660000000001
2019-03-12 00:45:00,13.817779999999999
2019-03-12 01:00:00,15.80381
2019-03-12 01:15:00,18.325121
2019-03-12 01:30:00,20.170939999999998
2019-03-12 01:45:00,21.55125
2019-03-12 02:00:00,23.02606
2019-03-12 02:15:00,24.57394
2019-03-12 02:30:00,25.503189000000003
2019-03-12 02:45:00,26.814809999999998
2019-03-12 03:00:00,27.51438
2019-03-12 03:15:00,28.539440000000003
2019-03-12 03:30:00,28.89163
2019-03-12 03:45:00,29.90225
2019-03-12 04:00:00,30.184
2019-03-12 04:15:00,30.106131
2019-03-12 04:30:00,30.81925
2019-03-12 04:45:00,29.414
2019-03-12 05:00:00,29.78763
2019-03-12 05:15:00,29.924128999999997
2019-03-12 05:30:00,29.49275
2019-03-12 05:45:00,28.147440000000003
2019-03-12 06:00:00,27.737940000000002
2019-03-12 06:15:00,25.778810999999997
2019-03-12 06:30:00,25.973060999999998
2019-03-12 06:45:00,24.288691
2019-03-12 07:00:00,21.61731
2019-03-12 07:15:00,20.43869
2019-03-12 07:30:00,18.658939
2019-03-12 07:45:00,17.21475
2019-03-12 08:00:00,15.34619
2019-03-12 08:15:00,13.39669
2019-03-12 08:30:00,11.727839999999999
2019-03-12 08:45:00,10.41009
2019-03-12 09:00:00,8.150844000000001
2019-03-12 09:15:00,5.829141
2019-03-12 09:30:00,4.120483999999999
2019-03-12 09:45:00,2.352492
2019-03-12 10:00:00,1.071848
2019-03-12 10:15:00,0.269466
2019-03-12 10:30:00,0.0
2019-03-12 10:45:00,0.0
2019-03-12 11:00:00,0.0
2019-03-12 11:15:00,0.0
2019-03-12 11:30:00,0.0
2019-03-12 11:45:00,0.0
2019-03-12 12:00:00,0.0
2019-03-12 12:15:00,0.0
2019-03-12 12:30:00,0.0
2019-03-12 12:45:00,0.0
2019-03-12 13:00:00,0.0
2019-03-12 13:15:00,0.0
2019-03-12 13:30:00,0.0
2019-03-12 13:45:00,0.0
2019-03-12 14:00:00,0.0
2019-03-12 14:15:00,0.0
2019-03-12 14:30:00,0.0
2019-03-12 14:45:00,0.0
2019-03-12 15:00:00,0.0
2019-03-12 15:15:00,0.0
2019-03-12 15:30:00,0.0
2019-03-12 15:45:00,0.0
2019-03-12 16:00:00,0.0
2019-03-12 16:15:00,0.0
2019-03-12 16:30:00,0.0
2019-03-12 16:45:00,0.0
2019-03-12 17:00:00,0.0
2019-03-12 17:15:00,0.0
2019-03-12 17:30:00,0.0
2019-03-12 17:45:00,0.0
2019-03-12 18:00:00,0.0
2019-03-12 18:15:00,0.0
